year,month,day,type,url,dayStartDateSession,monthStartDateSession,dayEndDateSession,monthEndDateSession,ojCol,ojNum,ojYear,ojClass,ojDate
2014,09,15,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2014-09-15-TOC_EN.html,15,09,18,09,NA,0,0,NA,NA
2014,09,16,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2014-09-16-TOC_EN.html,15,09,18,09,NA,0,0,NA,NA
2014,09,17,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2014-09-17-TOC_EN.html,15,09,18,09,NA,0,0,NA,NA
2014,09,18,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2014-09-18-TOC_EN.html,15,09,18,09,NA,0,0,NA,NA
2014,10,20,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2014-10-20-TOC_EN.html,20,10,23,10,NA,0,0,NA,NA
2014,10,21,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2014-10-21-TOC_EN.html,20,10,23,10,NA,0,0,NA,NA
2014,10,22,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2014-10-22-TOC_EN.html,20,10,23,10,NA,0,0,NA,NA
2014,10,23,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2014-10-23-TOC_EN.html,20,10,23,10,NA,0,0,NA,NA
2014,11,12,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2014-11-12-TOC_EN.html,12,11,13,11,NA,0,0,NA,NA
2014,11,13,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2014-11-13-TOC_EN.html,12,11,13,11,NA,0,0,NA,NA
2014,11,24,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2014-11-24-TOC_EN.html,24,11,27,11,NA,0,0,NA,NA
2014,11,25,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2014-11-25-TOC_EN.html,24,11,27,11,NA,0,0,NA,NA
2014,11,26,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2014-11-26-TOC_EN.html,24,11,27,11,NA,0,0,NA,NA
2014,11,27,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2014-11-27-TOC_EN.html,24,11,27,11,NA,0,0,NA,NA
2014,12,15,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2014-12-15-TOC_EN.html,15,12,18,12,NA,0,0,NA,NA
2014,12,16,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2014-12-16-TOC_EN.html,15,12,18,12,NA,0,0,NA,NA
2014,12,17,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2014-12-17-TOC_EN.html,15,12,18,12,NA,0,0,NA,NA
2014,12,18,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2014-12-18-TOC_EN.html,15,12,18,12,NA,0,0,NA,NA
2015,01,12,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-01-12-TOC_EN.html,12,01,15,01,NA,0,0,NA,NA
2015,01,13,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-01-13-TOC_EN.html,12,01,15,01,NA,0,0,NA,NA
2015,01,14,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-01-14-TOC_EN.html,12,01,15,01,NA,0,0,NA,NA
2015,01,15,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-01-15-TOC_EN.html,12,01,15,01,NA,0,0,NA,NA
2015,01,28,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-01-28-TOC_EN.html,28,01,28,01,NA,0,0,NA,NA
2015,02,09,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-02-09-TOC_EN.html,09,02,12,02,NA,0,0,NA,NA
2015,02,10,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-02-10-TOC_EN.html,09,02,12,02,NA,0,0,NA,NA
2015,02,11,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-02-11-TOC_EN.html,09,02,12,02,NA,0,0,NA,NA
2015,02,12,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-02-12-TOC_EN.html,09,02,12,02,NA,0,0,NA,NA
2015,02,25,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-02-25-TOC_EN.html,25,02,25,02,NA,0,0,NA,NA
2015,03,09,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-03-09-TOC_EN.html,09,03,12,03,NA,0,0,NA,NA
2015,03,10,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-03-10-TOC_EN.html,09,03,12,03,NA,0,0,NA,NA
2015,03,11,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-03-11-TOC_EN.html,09,03,12,03,NA,0,0,NA,NA
2015,03,12,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-03-12-TOC_EN.html,09,03,12,03,NA,0,0,NA,NA
2015,03,25,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-03-25-TOC_EN.html,25,03,25,03,NA,0,0,NA,NA
2015,04,15,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-04-15-TOC_EN.html,15,04,15,04,NA,0,0,NA,NA
2015,04,27,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-04-27-TOC_EN.html,27,04,30,04,NA,0,0,NA,NA
2015,04,28,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-04-28-TOC_EN.html,27,04,30,04,NA,0,0,NA,NA
2015,04,29,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-04-29-TOC_EN.html,27,04,30,04,NA,0,0,NA,NA
2015,04,30,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-04-30-TOC_EN.html,27,04,30,04,NA,0,0,NA,NA
2015,05,18,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-05-18-TOC_EN.html,18,05,21,05,NA,0,0,NA,NA
2015,05,19,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-05-19-TOC_EN.html,18,05,21,05,NA,0,0,NA,NA
2015,05,20,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-05-20-TOC_EN.html,18,05,21,05,NA,0,0,NA,NA
2015,05,21,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-05-21-TOC_EN.html,18,05,21,05,NA,0,0,NA,NA
2015,05,27,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-05-27-TOC_EN.html,27,05,27,05,NA,0,0,NA,NA
2015,06,08,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-06-08-TOC_EN.html,08,06,11,06,NA,0,0,NA,NA
2015,06,09,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-06-09-TOC_EN.html,08,06,11,06,NA,0,0,NA,NA
2015,06,10,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-06-10-TOC_EN.html,08,06,11,06,NA,0,0,NA,NA
2015,06,11,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-06-11-TOC_EN.html,08,06,11,06,NA,0,0,NA,NA
2015,06,24,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-06-24-TOC_EN.html,24,06,24,06,NA,0,0,NA,NA
2015,07,06,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-07-06-TOC_EN.html,06,07,09,07,NA,0,0,NA,NA
2015,07,07,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-07-07-TOC_EN.html,06,07,09,07,NA,0,0,NA,NA
2015,07,08,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-07-08-TOC_EN.html,06,07,09,07,NA,0,0,NA,NA
2015,07,09,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-07-09-TOC_EN.html,06,07,09,07,NA,0,0,NA,NA
2015,09,07,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-09-07-TOC_EN.html,07,09,10,09,NA,0,0,NA,NA
2015,09,08,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-09-08-TOC_EN.html,07,09,10,09,NA,0,0,NA,NA
2015,09,09,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-09-09-TOC_EN.html,07,09,10,09,NA,0,0,NA,NA
2015,09,10,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-09-10-TOC_EN.html,07,09,10,09,NA,0,0,NA,NA
2015,09,16,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-09-16-TOC_EN.html,16,09,17,09,NA,0,0,NA,NA
2015,09,17,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-09-17-TOC_EN.html,16,09,17,09,NA,0,0,NA,NA
2015,10,05,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-10-05-TOC_EN.html,05,10,08,10,NA,0,0,NA,NA
2015,10,06,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-10-06-TOC_EN.html,05,10,08,10,NA,0,0,NA,NA
2015,10,07,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-10-07-TOC_EN.html,05,10,08,10,NA,0,0,NA,NA
2015,10,08,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-10-08-TOC_EN.html,05,10,08,10,NA,0,0,NA,NA
2015,10,14,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-10-14-TOC_EN.html,14,10,14,10,NA,0,0,NA,NA
2015,10,26,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-10-26-TOC_EN.html,26,10,29,10,NA,0,0,NA,NA
2015,10,27,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-10-27-TOC_EN.html,26,10,29,10,NA,0,0,NA,NA
2015,10,28,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-10-28-TOC_EN.html,26,10,29,10,NA,0,0,NA,NA
2015,10,29,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-10-29-TOC_EN.html,26,10,29,10,NA,0,0,NA,NA
2015,11,11,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-11-11-TOC_EN.html,11,11,11,11,NA,0,0,NA,NA
2015,11,23,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-11-23-TOC_EN.html,23,11,26,11,NA,0,0,NA,NA
2015,11,24,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-11-24-TOC_EN.html,23,11,26,11,NA,0,0,NA,NA
2015,11,25,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-11-25-TOC_EN.html,23,11,26,11,NA,0,0,NA,NA
2015,11,26,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-11-26-TOC_EN.html,23,11,26,11,NA,0,0,NA,NA
2015,12,02,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-12-02-TOC_EN.html,02,12,02,12,NA,0,0,NA,NA
2015,12,14,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-12-14-TOC_EN.html,14,12,17,12,NA,0,0,NA,NA
2015,12,15,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-12-15-TOC_EN.html,14,12,17,12,NA,0,0,NA,NA
2015,12,16,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-12-16-TOC_EN.html,14,12,17,12,NA,0,0,NA,NA
2015,12,17,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2015-12-17-TOC_EN.html,14,12,17,12,NA,0,0,NA,NA
2016,01,18,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-01-18-TOC_EN.html,18,01,21,01,NA,0,0,NA,NA
2016,01,19,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-01-19-TOC_EN.html,18,01,21,01,NA,0,0,NA,NA
2016,01,20,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-01-20-TOC_EN.html,18,01,21,01,NA,0,0,NA,NA
2016,01,21,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-01-21-TOC_EN.html,18,01,21,01,NA,0,0,NA,NA
2016,02,01,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-02-01-TOC_EN.html,01,02,04,02,NA,0,0,NA,NA
2016,02,02,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-02-02-TOC_EN.html,01,02,04,02,NA,0,0,NA,NA
2016,02,03,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-02-03-TOC_EN.html,01,02,04,02,NA,0,0,NA,NA
2016,02,04,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-02-04-TOC_EN.html,01,02,04,02,NA,0,0,NA,NA
2016,02,24,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-02-24-TOC_EN.html,24,02,25,02,NA,0,0,NA,NA
2016,02,25,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-02-25-TOC_EN.html,24,02,25,02,NA,0,0,NA,NA
2016,03,07,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-03-07-TOC_EN.html,07,03,10,03,NA,0,0,NA,NA
2016,03,08,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-03-08-TOC_EN.html,07,03,10,03,NA,0,0,NA,NA
2016,03,09,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-03-09-TOC_EN.html,07,03,10,03,NA,0,0,NA,NA
2016,03,10,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-03-10-TOC_EN.html,07,03,10,03,NA,0,0,NA,NA
2016,04,11,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-04-11-TOC_EN.html,11,04,14,04,NA,0,0,NA,NA
2016,04,12,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-04-12-TOC_EN.html,11,04,14,04,NA,0,0,NA,NA
2016,04,13,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-04-13-TOC_EN.html,11,04,14,04,NA,0,0,NA,NA
2016,04,14,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-04-14-TOC_EN.html,11,04,14,04,NA,0,0,NA,NA
2016,04,27,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-04-27-TOC_EN.html,27,04,28,04,NA,0,0,NA,NA
2016,04,28,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-04-28-TOC_EN.html,27,04,28,04,NA,0,0,NA,NA
2016,05,09,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-05-09-TOC_EN.html,09,05,12,05,NA,0,0,NA,NA
2016,05,10,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-05-10-TOC_EN.html,09,05,12,05,NA,0,0,NA,NA
2016,05,11,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-05-11-TOC_EN.html,09,05,12,05,NA,0,0,NA,NA
2016,05,12,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-05-12-TOC_EN.html,09,05,12,05,NA,0,0,NA,NA
2016,05,25,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-05-25-TOC_EN.html,25,05,26,05,NA,0,0,NA,NA
2016,05,26,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-05-26-TOC_EN.html,25,05,26,05,NA,0,0,NA,NA
2016,06,06,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-06-06-TOC_EN.html,06,06,09,06,NA,0,0,NA,NA
2016,06,07,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-06-07-TOC_EN.html,06,06,09,06,NA,0,0,NA,NA
2016,06,08,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-06-08-TOC_EN.html,06,06,09,06,NA,0,0,NA,NA
2016,06,09,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-06-09-TOC_EN.html,06,06,09,06,NA,0,0,NA,NA
2016,06,22,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-06-22-TOC_EN.html,22,06,23,06,NA,0,0,NA,NA
2016,06,23,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-06-23-TOC_EN.html,22,06,23,06,NA,0,0,NA,NA
2016,06,28,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-06-28-TOC_EN.html,28,06,28,06,NA,0,0,NA,NA
2016,07,04,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-07-04-TOC_EN.html,04,07,07,07,NA,0,0,NA,NA
2016,07,05,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-07-05-TOC_EN.html,04,07,07,07,NA,0,0,NA,NA
2016,07,06,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-07-06-TOC_EN.html,04,07,07,07,NA,0,0,NA,NA
2016,07,07,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-07-07-TOC_EN.html,04,07,07,07,NA,0,0,NA,NA
2016,09,12,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-09-12-TOC_EN.html,12,09,15,09,NA,0,0,NA,NA
2016,09,13,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-09-13-TOC_EN.html,12,09,15,09,NA,0,0,NA,NA
2016,09,14,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-09-14-TOC_EN.html,12,09,15,09,NA,0,0,NA,NA
2016,09,15,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-09-15-TOC_EN.html,12,09,15,09,NA,0,0,NA,NA
2016,10,03,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-10-03-TOC_EN.html,03,10,06,10,NA,0,0,NA,NA
2016,10,04,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-10-04-TOC_EN.html,03,10,06,10,NA,0,0,NA,NA
2016,10,05,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-10-05-TOC_EN.html,03,10,06,10,NA,0,0,NA,NA
2016,10,06,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-10-06-TOC_EN.html,03,10,06,10,NA,0,0,NA,NA
2016,10,24,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-10-24-TOC_EN.html,24,10,27,10,NA,0,0,NA,NA
2016,10,25,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-10-25-TOC_EN.html,24,10,27,10,NA,0,0,NA,NA
2016,10,26,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-10-26-TOC_EN.html,24,10,27,10,NA,0,0,NA,NA
2016,10,27,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-10-27-TOC_EN.html,24,10,27,10,NA,0,0,NA,NA
2016,11,21,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-11-21-TOC_EN.html,21,11,24,11,NA,0,0,NA,NA
2016,11,22,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-11-22-TOC_EN.html,21,11,24,11,NA,0,0,NA,NA
2016,11,23,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-11-23-TOC_EN.html,21,11,24,11,NA,0,0,NA,NA
2016,11,24,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-11-24-TOC_EN.html,21,11,24,11,NA,0,0,NA,NA
2016,11,30,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-11-30-TOC_EN.html,30,11,01,12,NA,0,0,NA,NA
2016,12,01,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-12-01-TOC_EN.html,30,11,01,12,NA,0,0,NA,NA
2016,12,12,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-12-12-TOC_EN.html,12,12,15,12,NA,0,0,NA,NA
2016,12,13,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-12-13-TOC_EN.html,12,12,15,12,NA,0,0,NA,NA
2016,12,14,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-12-14-TOC_EN.html,12,12,15,12,NA,0,0,NA,NA
2016,12,15,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2016-12-15-TOC_EN.html,12,12,15,12,NA,0,0,NA,NA
2017,01,16,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2017-01-16-TOC_EN.html,16,01,19,01,NA,0,0,NA,NA
2017,01,17,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2017-01-17-TOC_EN.html,16,01,19,01,NA,0,0,NA,NA
2017,01,18,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2017-01-18-TOC_EN.html,16,01,19,01,NA,0,0,NA,NA
2017,01,19,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2017-01-19-TOC_EN.html,16,01,19,01,NA,0,0,NA,NA
2017,02,01,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2017-02-01-TOC_EN.html,01,02,02,02,NA,0,0,NA,NA
2017,02,02,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2017-02-02-TOC_EN.html,01,02,02,02,NA,0,0,NA,NA
2017,02,13,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2017-02-13-TOC_EN.html,13,02,16,02,NA,0,0,NA,NA
2017,02,14,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2017-02-14-TOC_EN.html,13,02,16,02,NA,0,0,NA,NA
2017,02,15,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2017-02-15-TOC_EN.html,13,02,16,02,NA,0,0,NA,NA
2017,02,16,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2017-02-16-TOC_EN.html,13,02,16,02,NA,0,0,NA,NA
2017,03,01,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2017-03-01-TOC_EN.html,01,03,02,03,NA,0,0,NA,NA
2017,03,02,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2017-03-02-TOC_EN.html,01,03,02,03,NA,0,0,NA,NA
2017,03,13,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2017-03-13-TOC_EN.html,13,03,16,03,NA,0,0,NA,NA
2017,03,14,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2017-03-14-TOC_EN.html,13,03,16,03,NA,0,0,NA,NA
2017,03,15,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2017-03-15-TOC_EN.html,13,03,16,03,NA,0,0,NA,NA
2017,03,16,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2017-03-16-TOC_EN.html,13,03,16,03,NA,0,0,NA,NA
2017,04,03,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2017-04-03-TOC_EN.html,03,04,06,04,NA,0,0,NA,NA
2017,04,04,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2017-04-04-TOC_EN.html,03,04,06,04,NA,0,0,NA,NA
2017,04,05,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2017-04-05-TOC_EN.html,03,04,06,04,NA,0,0,NA,NA
2017,04,06,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2017-04-06-TOC_EN.html,03,04,06,04,NA,0,0,NA,NA
2017,04,26,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2017-04-26-TOC_EN.html,26,04,27,04,NA,0,0,NA,NA
2017,04,27,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2017-04-27-TOC_EN.html,26,04,27,04,NA,0,0,NA,NA
2017,05,15,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2017-05-15-TOC_EN.html,15,05,18,05,NA,0,0,NA,NA
2017,05,16,SES,https://www.europarl.europa.eu/doceo/document/CRE-8-2017-05-16-TOC_EN.html,15,05,18,05,NA,0,0,NA,NA
