year,month,day,type,url,dayStartDateSession,monthStartDateSession,dayEndDateSession,monthEndDateSession,ojCol,ojNum,ojYear,ojClass,ojDate
2010,02,08,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-02-08-TOC_EN.html,08,02,11,02,NA,0,0,NA,NA
2010,02,09,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-02-09-TOC_EN.html,08,02,11,02,NA,0,0,NA,NA
2010,02,10,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-02-10-TOC_EN.html,08,02,11,02,NA,0,0,NA,NA
2010,02,11,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-02-11-TOC_EN.html,08,02,11,02,NA,0,0,NA,NA
2010,02,24,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-02-24-TOC_EN.html,24,02,25,02,NA,0,0,NA,NA
2010,02,25,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-02-25-TOC_EN.html,24,02,25,02,NA,0,0,NA,NA
2010,03,08,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-03-08-TOC_EN.html,08,03,11,03,NA,0,0,NA,NA
2010,03,09,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-03-09-TOC_EN.html,08,03,11,03,NA,0,0,NA,NA
2010,03,10,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-03-10-TOC_EN.html,08,03,11,03,NA,0,0,NA,NA
2010,03,11,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-03-11-TOC_EN.html,08,03,11,03,NA,0,0,NA,NA
2010,03,24,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-03-24-TOC_EN.html,24,03,25,03,NA,0,0,NA,NA
2010,03,25,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-03-25-TOC_EN.html,24,03,25,03,NA,0,0,NA,NA
2010,04,07,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-04-07-TOC_EN.html,07,04,07,04,NA,0,0,NA,NA
2010,04,19,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-04-19-TOC_EN.html,19,04,22,04,NA,0,0,NA,NA
2010,04,20,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-04-20-TOC_EN.html,19,04,22,04,NA,0,0,NA,NA
2010,04,21,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-04-21-TOC_EN.html,19,04,22,04,NA,0,0,NA,NA
2010,04,22,SES,,19,04,22,04,,0,0,,NA
2010,05,05,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-05-05-TOC_EN.html,05,05,06,05,NA,0,0,NA,NA
2010,05,06,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-05-06-TOC_EN.html,05,05,06,05,NA,0,0,NA,NA
2010,05,17,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-05-17-TOC_EN.html,17,05,20,05,NA,0,0,NA,NA
2010,05,18,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-05-18-TOC_EN.html,17,05,20,05,NA,0,0,NA,NA
2010,05,19,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-05-19-TOC_EN.html,17,05,20,05,NA,0,0,NA,NA
2010,05,20,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-05-20-TOC_EN.html,17,05,20,05,NA,0,0,NA,NA
2010,06,14,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-06-14-TOC_EN.html,14,06,17,06,NA,0,0,NA,NA
2010,06,15,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-06-15-TOC_EN.html,14,06,17,06,NA,0,0,NA,NA
2010,06,16,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-06-16-TOC_EN.html,14,06,17,06,NA,0,0,NA,NA
2010,06,17,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-06-17-TOC_EN.html,14,06,17,06,NA,0,0,NA,NA
2010,06,23,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-06-23-TOC_EN.html,23,06,23,06,NA,0,0,NA,NA
2010,07,05,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-07-05-TOC_EN.html,05,07,08,07,NA,0,0,NA,NA
2010,07,06,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-07-06-TOC_EN.html,05,07,08,07,NA,0,0,NA,NA
2010,07,07,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-07-07-TOC_EN.html,05,07,08,07,NA,0,0,NA,NA
2010,07,08,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-07-08-TOC_EN.html,05,07,08,07,NA,0,0,NA,NA
2010,09,06,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-09-06-TOC_EN.html,06,09,09,09,NA,0,0,NA,NA
2010,09,07,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-09-07-TOC_EN.html,06,09,09,09,NA,0,0,NA,NA
2010,09,08,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-09-08-TOC_EN.html,06,09,09,09,NA,0,0,NA,NA
2010,09,09,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-09-09-TOC_EN.html,06,09,09,09,NA,0,0,NA,NA
2010,09,20,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-09-20-TOC_EN.html,20,09,23,09,NA,0,0,NA,NA
2010,09,21,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-09-21-TOC_EN.html,20,09,23,09,NA,0,0,NA,NA
2010,09,22,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-09-22-TOC_EN.html,20,09,23,09,NA,0,0,NA,NA
2010,09,23,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-09-23-TOC_EN.html,20,09,23,09,NA,0,0,NA,NA
2010,10,06,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-10-06-TOC_EN.html,06,10,07,10,NA,0,0,NA,NA
2010,10,07,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-10-07-TOC_EN.html,06,10,07,10,NA,0,0,NA,NA
2010,10,18,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-10-18-TOC_EN.html,18,10,21,10,NA,0,0,NA,NA
2010,10,19,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-10-19-TOC_EN.html,18,10,21,10,NA,0,0,NA,NA
2010,10,20,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-10-20-TOC_EN.html,18,10,21,10,NA,0,0,NA,NA
2010,10,21,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-10-21-TOC_EN.html,18,10,21,10,NA,0,0,NA,NA
2010,11,10,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-11-10-TOC_EN.html,10,11,11,11,NA,0,0,NA,NA
2010,11,11,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-11-11-TOC_EN.html,10,11,11,11,NA,0,0,NA,NA
2010,11,22,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-11-22-TOC_EN.html,22,11,25,11,NA,0,0,NA,NA
2010,11,23,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-11-23-TOC_EN.html,22,11,25,11,NA,0,0,NA,NA
2010,11,24,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-11-24-TOC_EN.html,22,11,25,11,NA,0,0,NA,NA
2010,11,25,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-11-25-TOC_EN.html,22,11,25,11,NA,0,0,NA,NA
2010,12,13,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-12-13-TOC_EN.html,13,12,16,12,NA,0,0,NA,NA
2010,12,14,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-12-14-TOC_EN.html,13,12,16,12,NA,0,0,NA,NA
2010,12,15,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-12-15-TOC_EN.html,13,12,16,12,NA,0,0,NA,NA
2010,12,16,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2010-12-16-TOC_EN.html,13,12,16,12,NA,0,0,NA,NA
2011,01,17,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-01-17-TOC_EN.html,17,01,20,01,NA,0,0,NA,NA
2011,01,18,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-01-18-TOC_EN.html,17,01,20,01,NA,0,0,NA,NA
2011,01,19,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-01-19-TOC_EN.html,17,01,20,01,NA,0,0,NA,NA
2011,01,20,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-01-20-TOC_EN.html,17,01,20,01,NA,0,0,NA,NA
2011,02,02,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-02-02-TOC_EN.html,02,02,03,02,NA,0,0,NA,NA
2011,02,03,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-02-03-TOC_EN.html,02,02,03,02,NA,0,0,NA,NA
2011,02,14,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-02-14-TOC_EN.html,14,02,17,02,NA,0,0,NA,NA
2011,02,15,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-02-15-TOC_EN.html,14,02,17,02,NA,0,0,NA,NA
2011,02,16,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-02-16-TOC_EN.html,14,02,17,02,NA,0,0,NA,NA
2011,02,17,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-02-17-TOC_EN.html,14,02,17,02,NA,0,0,NA,NA
2011,03,07,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-03-07-TOC_EN.html,07,03,10,03,NA,0,0,NA,NA
2011,03,08,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-03-08-TOC_EN.html,07,03,10,03,NA,0,0,NA,NA
2011,03,09,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-03-09-TOC_EN.html,07,03,10,03,NA,0,0,NA,NA
2011,03,10,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-03-10-TOC_EN.html,07,03,10,03,NA,0,0,NA,NA
2011,03,23,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-03-23-TOC_EN.html,23,03,24,03,NA,0,0,NA,NA
2011,03,24,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-03-24-TOC_EN.html,23,03,24,03,NA,0,0,NA,NA
2011,04,04,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-04-04-TOC_EN.html,04,04,07,04,NA,0,0,NA,NA
2011,04,05,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-04-05-TOC_EN.html,04,04,07,04,NA,0,0,NA,NA
2011,04,06,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-04-06-TOC_EN.html,04,04,07,04,NA,0,0,NA,NA
2011,04,07,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-04-07-TOC_EN.html,04,04,07,04,NA,0,0,NA,NA
2011,05,09,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-05-09-TOC_EN.html,09,05,12,05,NA,0,0,NA,NA
2011,05,10,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-05-10-TOC_EN.html,09,05,12,05,NA,0,0,NA,NA
2011,05,11,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-05-11-TOC_EN.html,09,05,12,05,NA,0,0,NA,NA
2011,05,12,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-05-12-TOC_EN.html,09,05,12,05,NA,0,0,NA,NA
2011,06,06,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-06-06-TOC_EN.html,06,06,09,06,NA,0,0,NA,NA
2011,06,07,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-06-07-TOC_EN.html,06,06,09,06,NA,0,0,NA,NA
2011,06,08,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-06-08-TOC_EN.html,06,06,09,06,NA,0,0,NA,NA
2011,06,09,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-06-09-TOC_EN.html,06,06,09,06,NA,0,0,NA,NA
2011,06,22,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-06-22-TOC_EN.html,22,06,23,06,NA,0,0,NA,NA
2011,06,23,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-06-23-TOC_EN.html,22,06,23,06,NA,0,0,NA,NA
2011,07,04,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-07-04-TOC_EN.html,04,07,07,07,NA,0,0,NA,NA
2011,07,05,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-07-05-TOC_EN.html,04,07,07,07,NA,0,0,NA,NA
2011,07,06,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-07-06-TOC_EN.html,04,07,07,07,NA,0,0,NA,NA
2011,07,07,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-07-07-TOC_EN.html,04,07,07,07,NA,0,0,NA,NA
2011,09,12,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-09-12-TOC_EN.html,12,09,15,09,NA,0,0,NA,NA
2011,09,13,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-09-13-TOC_EN.html,12,09,15,09,NA,0,0,NA,NA
2011,09,14,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-09-14-TOC_EN.html,12,09,15,09,NA,0,0,NA,NA
2011,09,15,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-09-15-TOC_EN.html,12,09,15,09,NA,0,0,NA,NA
2011,09,26,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-09-26-TOC_EN.html,26,09,29,09,NA,0,0,NA,NA
2011,09,27,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-09-27-TOC_EN.html,26,09,29,09,NA,0,0,NA,NA
2011,09,28,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-09-28-TOC_EN.html,26,09,29,09,NA,0,0,NA,NA
2011,09,29,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-09-29-TOC_EN.html,26,09,29,09,NA,0,0,NA,NA
2011,10,12,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-10-12-TOC_EN.html,12,10,13,10,NA,0,0,NA,NA
2011,10,13,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-10-13-TOC_EN.html,12,10,13,10,NA,0,0,NA,NA
2011,10,24,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-10-24-TOC_EN.html,24,10,27,10,NA,0,0,NA,NA
2011,10,25,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-10-25-TOC_EN.html,24,10,27,10,NA,0,0,NA,NA
2011,10,26,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-10-26-TOC_EN.html,24,10,27,10,NA,0,0,NA,NA
2011,10,27,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-10-27-TOC_EN.html,24,10,27,10,NA,0,0,NA,NA
2011,11,14,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-11-14-TOC_EN.html,14,11,17,11,NA,0,0,NA,NA
2011,11,15,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-11-15-TOC_EN.html,14,11,17,11,NA,0,0,NA,NA
2011,11,16,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-11-16-TOC_EN.html,14,11,17,11,NA,0,0,NA,NA
2011,11,17,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-11-17-TOC_EN.html,14,11,17,11,NA,0,0,NA,NA
2011,11,30,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-11-30-TOC_EN.html,30,11,01,12,NA,0,0,NA,NA
2011,12,01,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-12-01-TOC_EN.html,30,11,01,12,NA,0,0,NA,NA
2011,12,12,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-12-12-TOC_EN.html,12,12,15,12,NA,0,0,NA,NA
2011,12,13,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-12-13-TOC_EN.html,12,12,15,12,NA,0,0,NA,NA
2011,12,14,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-12-14-TOC_EN.html,12,12,15,12,NA,0,0,NA,NA
2011,12,15,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2011-12-15-TOC_EN.html,12,12,15,12,NA,0,0,NA,NA
2012,01,16,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2012-01-16-TOC_EN.html,16,01,19,01,NA,0,0,NA,NA
2012,01,17,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2012-01-17-TOC_EN.html,16,01,19,01,NA,0,0,NA,NA
2012,01,18,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2012-01-18-TOC_EN.html,16,01,19,01,NA,0,0,NA,NA
2012,01,19,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2012-01-19-TOC_EN.html,16,01,19,01,NA,0,0,NA,NA
2012,02,01,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2012-02-01-TOC_EN.html,01,02,02,02,NA,0,0,NA,NA
2012,02,02,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2012-02-02-TOC_EN.html,01,02,02,02,NA,0,0,NA,NA
2012,02,13,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2012-02-13-TOC_EN.html,13,02,16,02,NA,0,0,NA,NA
2012,02,14,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2012-02-14-TOC_EN.html,13,02,16,02,NA,0,0,NA,NA
2012,02,15,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2012-02-15-TOC_EN.html,13,02,16,02,NA,0,0,NA,NA
2012,02,16,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2012-02-16-TOC_EN.html,13,02,16,02,NA,0,0,NA,NA
2012,03,12,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2012-03-12-TOC_EN.html,12,03,15,03,NA,0,0,NA,NA
2012,03,13,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2012-03-13-TOC_EN.html,12,03,15,03,NA,0,0,NA,NA
2012,03,14,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2012-03-14-TOC_EN.html,12,03,15,03,NA,0,0,NA,NA
2012,03,15,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2012-03-15-TOC_EN.html,12,03,15,03,NA,0,0,NA,NA
2012,03,28,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2012-03-28-TOC_EN.html,28,03,29,03,NA,0,0,NA,NA
2012,03,29,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2012-03-29-TOC_EN.html,28,03,29,03,NA,0,0,NA,NA
2012,04,17,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2012-04-17-TOC_EN.html,17,04,20,04,NA,0,0,NA,NA
2012,04,18,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2012-04-18-TOC_EN.html,17,04,20,04,NA,0,0,NA,NA
2012,04,19,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2012-04-19-TOC_EN.html,17,04,20,04,NA,0,0,NA,NA
2012,04,20,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2012-04-20-TOC_EN.html,17,04,20,04,NA,0,0,NA,NA
2012,05,09,SES,https://www.europarl.europa.eu/doceo/document/CRE-7-2012-05-09-TOC_EN.html,09,05,10,05,NA,0,0,NA,NA
